PROT.1109.6095431.0001i_00209	PROT.1109.6095431.0001i_00209 153 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04157	PROT.1109.6095431.0001i_04157 594 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04158	PROT.1109.6095431.0001i_04158 663 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068586302.1 	 NA	
PROT.1109.6095431.0001i_04160	PROT.1109.6095431.0001i_04160 657 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04161	PROT.1109.6095431.0001i_04161 234 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04162	PROT.1109.6095431.0001i_04162 153 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04163	PROT.1109.6095431.0001i_04163 1038 NA 	 IS630-like element ISPa47 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_011911785.1 	 NA	
PROT.1109.6095431.0001i_04165	PROT.1109.6095431.0001i_04165 453 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04167	PROT.1109.6095431.0001i_04167 1461 NA 	 site-specific integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068607818.1 	 NA	
PROT.1109.6095431.0001i_04168	PROT.1109.6095431.0001i_04168 1515 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04169	PROT.1109.6095431.0001i_04169 351 NA 	 copper-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377695.1 	 NA	
PROT.1109.6095431.0001i_04170	PROT.1109.6095431.0001i_04170 3159 NA 	 efflux RND transporter permease subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377696.1 	 NA	
PROT.1109.6095431.0001i_04171	PROT.1109.6095431.0001i_04171 1485 NA 	 efflux RND transporter periplasmic adaptor subunit 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377697.1 	 NA	
PROT.1109.6095431.0001i_04172	PROT.1109.6095431.0001i_04172 1257 NA 	 TolC family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377698.1 	 NA	
PROT.1109.6095431.0001i_04173	PROT.1109.6095431.0001i_04173 342 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04174	PROT.1109.6095431.0001i_04174 939 copD_3 	 copper homeostasis membrane protein CopD 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588834.1 	 NA	
PROT.1109.6095431.0001i_04175	PROT.1109.6095431.0001i_04175 1389 NA 	 heavy metal sensor histidine kinase 	 2.7.13.3 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588831.1 	 NA	
PROT.1109.6095431.0001i_04176	PROT.1109.6095431.0001i_04176 690 NA 	 heavy metal response regulator transcription factor 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_024078225.1 	 NA	
PROT.1109.6095431.0001i_04177	PROT.1109.6095431.0001i_04177 354 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04178	PROT.1109.6095431.0001i_04178 537 NA 	 plastocyanin 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377466.1 	 NA	
PROT.1109.6095431.0001i_04179	PROT.1109.6095431.0001i_04179 2013 NA 	 heavy metal translocating P-type ATPase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_169896058.1 	 NA	
PROT.1109.6095431.0001i_04181	PROT.1109.6095431.0001i_04181 201 NA 	 heavy-metal-associated domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377469.1 	 NA	
PROT.1109.6095431.0001i_04182	PROT.1109.6095431.0001i_04182 207 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068575802.1 	 NA	
PROT.1109.6095431.0001i_04183	PROT.1109.6095431.0001i_04183 2034 NA 	 copper resistance system multicopper oxidase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_070414634.1 	 NA	
PROT.1109.6095431.0001i_04184	PROT.1109.6095431.0001i_04184 96 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04185	PROT.1109.6095431.0001i_04185 972 NA 	 copper resistance protein B 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377470.1 	 NA	
PROT.1109.6095431.0001i_04186	PROT.1109.6095431.0001i_04186 816 NA 	 cytochrome c 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_082149907.1 	 NA	
PROT.1109.6095431.0001i_04187	PROT.1109.6095431.0001i_04187 414 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04188	PROT.1109.6095431.0001i_04188 198 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377471.1 	 NA	
PROT.1109.6095431.0001i_04189	PROT.1109.6095431.0001i_04189 372 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04190	PROT.1109.6095431.0001i_04190 960 dmeF_2 	 CDF family Co(II)/Ni(II) efflux transporter DmeF 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377473.1 	 NA	
PROT.1109.6095431.0001i_04191	PROT.1109.6095431.0001i_04191 276 NA 	 metal/formaldehyde-sensitive transcriptional repressor 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_028621219.1 	 NA	
PROT.1109.6095431.0001i_04192	PROT.1109.6095431.0001i_04192 1308 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377474.1 	 NA	
PROT.1109.6095431.0001i_04193	PROT.1109.6095431.0001i_04193 300 NA 	 metal-sensing transcriptional repressor 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377475.1 	 NA	
PROT.1109.6095431.0001i_04194	PROT.1109.6095431.0001i_04194 738 NA 	 HupE/UreJ family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068588899.1 	 NA	
PROT.1109.6095431.0001i_04195	PROT.1109.6095431.0001i_04195 648 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04196	PROT.1109.6095431.0001i_04196 393 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04197	PROT.1109.6095431.0001i_04197 399 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04198	PROT.1109.6095431.0001i_04198 252 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377480.1 	 NA	
PROT.1109.6095431.0001i_04199	PROT.1109.6095431.0001i_04199 258 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068575838.1 	 NA	
PROT.1109.6095431.0001i_04201	PROT.1109.6095431.0001i_04201 456 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04202	PROT.1109.6095431.0001i_04202 1221 arsJ 	 organoarsenical effux MFS transporter ArsJ 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377483.1 	 NA	
PROT.1109.6095431.0001i_04203	PROT.1109.6095431.0001i_04203 1005 NA 	 ArsJ-associated glyceraldehyde-3-phosphate dehydrogenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377484.1 	 NA	
PROT.1109.6095431.0001i_04204	PROT.1109.6095431.0001i_04204 513 NA 	 dual specificity protein phosphatase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377485.1 	 NA	
PROT.1109.6095431.0001i_04206	PROT.1109.6095431.0001i_04206 1074 arsB 	 ACR3 family arsenite efflux transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377487.1 	 NA	
PROT.1109.6095431.0001i_04207	PROT.1109.6095431.0001i_04207 471 NA 	 arsenate reductase ArsC 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377488.1 	 NA	
PROT.1109.6095431.0001i_04208	PROT.1109.6095431.0001i_04208 372 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068578188.1 	 NA	
PROT.1109.6095431.0001i_04209	PROT.1109.6095431.0001i_04209 414 NA 	 arsenate reductase ArsC 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377488.1 	 NA	
PROT.1109.6095431.0001i_04210	PROT.1109.6095431.0001i_04210 1356 NA 	 FAD-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377490.1 	 NA	
PROT.1109.6095431.0001i_04211	PROT.1109.6095431.0001i_04211 354 NA 	 N-acetyltransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377491.1 	 NA	
PROT.1109.6095431.0001i_04212	PROT.1109.6095431.0001i_04212 498 NA 	 MarR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377492.1 	 NA	
PROT.1109.6095431.0001i_04213	PROT.1109.6095431.0001i_04213 1203 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377493.1 	 NA	
PROT.1109.6095431.0001i_04214	PROT.1109.6095431.0001i_04214 1059 NA 	 NAD(P)/FAD-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377494.1 	 NA	
PROT.1109.6095431.0001i_04215	PROT.1109.6095431.0001i_04215 351 NA 	 helix-turn-helix transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_048377495.1 	 NA	
PROT.1109.6095431.0001i_04216	PROT.1109.6095431.0001i_04216 1455 NA 	 tyrosine-type recombinase/integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_164823703.1 	 NA	
PROT.1109.6095431.0001i_04217	PROT.1109.6095431.0001i_04217 1374 NA 	 IS1182 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068580348.1 	 NA	
PROT.1109.6095431.0001i_04218	PROT.1109.6095431.0001i_04218 1245 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04219	PROT.1109.6095431.0001i_04219 642 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04220	PROT.1109.6095431.0001i_04220 1338 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04221	PROT.1109.6095431.0001i_04221 978 NA 	 IS5 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_033902000.1 	 NA	
PROT.1109.6095431.0001i_04222	PROT.1109.6095431.0001i_04222 504 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04223	PROT.1109.6095431.0001i_04223 1989 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068580342.1 	 NA	
PROT.1109.6095431.0001i_04225	PROT.1109.6095431.0001i_04225 1860 NA 	 DEAD/DEAH box helicase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068579093.1 	 NA	
PROT.1109.6095431.0001i_04226	PROT.1109.6095431.0001i_04226 1509 NA 	 IS21-like element ISPpu27 family transposase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_115284415.1 	 NA	
PROT.1109.6095431.0001i_04227	PROT.1109.6095431.0001i_04227 804 NA 	 ATP-binding protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300922.1 	 NA	
PROT.1109.6095431.0001i_04228	PROT.1109.6095431.0001i_04228 123 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04229	PROT.1109.6095431.0001i_04229 1050 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04230	PROT.1109.6095431.0001i_04230 1545 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04231	PROT.1109.6095431.0001i_04231 810 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04232	PROT.1109.6095431.0001i_04232 1437 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04233	PROT.1109.6095431.0001i_04233 1455 NA 	 site-specific integrase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300765.1 	 NA	
PROT.1109.6095431.0001i_04234	PROT.1109.6095431.0001i_04234 1203 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300766.1 	 NA	
PROT.1109.6095431.0001i_04235	PROT.1109.6095431.0001i_04235 300 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04236	PROT.1109.6095431.0001i_04236 330 menH 	 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase 	 4.2.99.20 	 protein motif:HAMAP:MF_01660 	 NA	
PROT.1109.6095431.0001i_04237	PROT.1109.6095431.0001i_04237 858 NA 	 cache domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300768.1 	 NA	
PROT.1109.6095431.0001i_04238	PROT.1109.6095431.0001i_04238 888 NA 	 pantoate--beta-alanine ligase 	 6.3.2.1 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904506.1 	 NA	
PROT.1109.6095431.0001i_04239	PROT.1109.6095431.0001i_04239 552 NA 	 glutathione peroxidase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300770.1 	 NA	
PROT.1109.6095431.0001i_04240	PROT.1109.6095431.0001i_04240 1125 NA 	 acyl-CoA dehydrogenase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300771.1 	 NA	
PROT.1109.6095431.0001i_04241	PROT.1109.6095431.0001i_04241 801 NA 	 crotonase/enoyl-CoA hydratase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300772.1 	 NA	
PROT.1109.6095431.0001i_04242	PROT.1109.6095431.0001i_04242 1074 NA 	 acyl-CoA/acyl-ACP dehydrogenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300773.1 	 NA	
PROT.1109.6095431.0001i_04243	PROT.1109.6095431.0001i_04243 1149 NA 	 acyl-CoA dehydrogenase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300774.1 	 NA	
PROT.1109.6095431.0001i_04244	PROT.1109.6095431.0001i_04244 1308 NA 	 amidohydrolase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300775.1 	 NA	
PROT.1109.6095431.0001i_04245	PROT.1109.6095431.0001i_04245 1278 NA 	 cytochrome P450 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300776.1 	 NA	
PROT.1109.6095431.0001i_04246	PROT.1109.6095431.0001i_04246 504 NA 	 carboxymuconolactone decarboxylase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300777.1 	 NA	
PROT.1109.6095431.0001i_04247	PROT.1109.6095431.0001i_04247 1176 NA 	 thiolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300778.1 	 NA	
PROT.1109.6095431.0001i_04248	PROT.1109.6095431.0001i_04248 903 NA 	 3-hydroxyacyl-CoA dehydrogenase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300779.1 	 NA	
PROT.1109.6095431.0001i_04249	PROT.1109.6095431.0001i_04249 852 NA 	 fumarylacetoacetate hydrolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300780.1 	 NA	
PROT.1109.6095431.0001i_04250	PROT.1109.6095431.0001i_04250 1065 NA 	 amidohydrolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300781.1 	 NA	
PROT.1109.6095431.0001i_04251	PROT.1109.6095431.0001i_04251 732 NA 	 TetR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904476.1 	 NA	
PROT.1109.6095431.0001i_04252	PROT.1109.6095431.0001i_04252 1632 NA 	 ATP-dependent acyl-CoA ligase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904478.1 	 NA	
PROT.1109.6095431.0001i_04253	PROT.1109.6095431.0001i_04253 801 NA 	 SDR family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300784.1 	 NA	
PROT.1109.6095431.0001i_04254	PROT.1109.6095431.0001i_04254 741 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_047530986.1 	 NA	
PROT.1109.6095431.0001i_04255	PROT.1109.6095431.0001i_04255 576 NA 	 aromatic-ring-hydroxylating dioxygenase subunit beta 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300786.1 	 NA	
PROT.1109.6095431.0001i_04256	PROT.1109.6095431.0001i_04256 1401 NA 	 aromatic ring-hydroxylating dioxygenase subunit alpha 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904480.1 	 NA	
PROT.1109.6095431.0001i_04257	PROT.1109.6095431.0001i_04257 999 NA 	 fumarylacetoacetate hydrolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300788.1 	 NA	
PROT.1109.6095431.0001i_04258	PROT.1109.6095431.0001i_04258 702 NA 	 SDR family NAD(P)-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300789.1 	 NA	
PROT.1109.6095431.0001i_04259	PROT.1109.6095431.0001i_04259 399 NA 	 Zn-ribbon domain-containing OB-fold protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300790.1 	 NA	
PROT.1109.6095431.0001i_04260	PROT.1109.6095431.0001i_04260 1191 NA 	 thiolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300791.1 	 NA	
PROT.1109.6095431.0001i_04261	PROT.1109.6095431.0001i_04261 786 NA 	 IclR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300792.1 	 NA	
PROT.1109.6095431.0001i_04262	PROT.1109.6095431.0001i_04262 1587 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300793.1 	 NA	
PROT.1109.6095431.0001i_04263	PROT.1109.6095431.0001i_04263 885 NA 	 fumarylacetoacetate hydrolase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300794.1 	 NA	
PROT.1109.6095431.0001i_04264	PROT.1109.6095431.0001i_04264 999 NA 	 VOC family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904513.1 	 NA	
PROT.1109.6095431.0001i_04265	PROT.1109.6095431.0001i_04265 759 NA 	 SDR family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300796.1 	 NA	
PROT.1109.6095431.0001i_04266	PROT.1109.6095431.0001i_04266 237 NA 	 ferredoxin 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300797.1 	 NA	
PROT.1109.6095431.0001i_04267	PROT.1109.6095431.0001i_04267 1263 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300798.1 	 NA	
PROT.1109.6095431.0001i_04268	PROT.1109.6095431.0001i_04268 321 NA 	 2Fe-2S iron-sulfur cluster binding domain-containing protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300799.1 	 NA	
PROT.1109.6095431.0001i_04269	PROT.1109.6095431.0001i_04269 1236 NA 	 FAD-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300800.1 	 NA	
PROT.1109.6095431.0001i_04270	PROT.1109.6095431.0001i_04270 834 NA 	 SDR family NAD(P)-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300801.1 	 NA	
PROT.1109.6095431.0001i_04271	PROT.1109.6095431.0001i_04271 351 NA 	 nuclear transport factor 2 family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300802.1 	 NA	
PROT.1109.6095431.0001i_04272	PROT.1109.6095431.0001i_04272 1302 NA 	 MFS transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300803.1 	 NA	
PROT.1109.6095431.0001i_04273	PROT.1109.6095431.0001i_04273 789 NA 	 SDR family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300804.1 	 NA	
PROT.1109.6095431.0001i_04274	PROT.1109.6095431.0001i_04274 1032 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04275	PROT.1109.6095431.0001i_04275 1278 NA 	 cytochrome P450 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300806.1 	 NA	
PROT.1109.6095431.0001i_04276	PROT.1109.6095431.0001i_04276 666 NA 	 TetR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300807.1 	 NA	
PROT.1109.6095431.0001i_04277	PROT.1109.6095431.0001i_04277 1605 NA 	 NAD(P)/FAD-dependent oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300808.1 	 NA	
PROT.1109.6095431.0001i_04278	PROT.1109.6095431.0001i_04278 822 NA 	 SDR family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904481.1 	 NA	
PROT.1109.6095431.0001i_04279	PROT.1109.6095431.0001i_04279 819 NA 	 enoyl-CoA hydratase/isomerase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300810.1 	 NA	
PROT.1109.6095431.0001i_04280	PROT.1109.6095431.0001i_04280 972 NA 	 hypothetical protein 	 NA 	 NA 	 NA	
PROT.1109.6095431.0001i_04281	PROT.1109.6095431.0001i_04281 2532 NA 	 MMPL family transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300812.1 	 NA	
PROT.1109.6095431.0001i_04282	PROT.1109.6095431.0001i_04282 1131 NA 	 glycosyl hydrolase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300813.1 	 NA	
PROT.1109.6095431.0001i_04283	PROT.1109.6095431.0001i_04283 1368 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300814.1 	 NA	
PROT.1109.6095431.0001i_04284	PROT.1109.6095431.0001i_04284 1662 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300815.1 	 NA	
PROT.1109.6095431.0001i_04285	PROT.1109.6095431.0001i_04285 846 NA 	 SDR family oxidoreductase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300816.1 	 NA	
PROT.1109.6095431.0001i_04286	PROT.1109.6095431.0001i_04286 915 NA 	 DMT family transporter 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300817.1 	 NA	
PROT.1109.6095431.0001i_04287	PROT.1109.6095431.0001i_04287 786 NA 	 tyrosine-protein phosphatase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300818.1 	 NA	
PROT.1109.6095431.0001i_04288	PROT.1109.6095431.0001i_04288 1188 NA 	 phosphotransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_082643858.1 	 NA	
PROT.1109.6095431.0001i_04289	PROT.1109.6095431.0001i_04289 1038 NA 	 amidohydrolase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300820.1 	 NA	
PROT.1109.6095431.0001i_04290	PROT.1109.6095431.0001i_04290 1362 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300821.1 	 NA	
PROT.1109.6095431.0001i_04291	PROT.1109.6095431.0001i_04291 1668 NA 	 hypothetical protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300822.1 	 NA	
PROT.1109.6095431.0001i_04292	PROT.1109.6095431.0001i_04292 1491 NA 	 aldehyde dehydrogenase family protein 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300823.1 	 NA	
PROT.1109.6095431.0001i_04293	PROT.1109.6095431.0001i_04293 975 NA 	 GNAT family N-acetyltransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068576933.1 	 NA	
PROT.1109.6095431.0001i_04294	PROT.1109.6095431.0001i_04294 588 NA 	 GNAT family N-acetyltransferase 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_068576933.1 	 NA	
PROT.1109.6095431.0001i_04295	PROT.1109.6095431.0001i_04295 624 NA 	 TetR/AcrR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_032904483.1 	 NA	
PROT.1109.6095431.0001i_04296	PROT.1109.6095431.0001i_04296 888 NA 	 LysR family transcriptional regulator 	 NA 	 similar to AA sequence:GCF_001705995.2_ASM170599v2_genomic.gbff:WP_020300825.1 	 NA	
